Sample_Name,ROH_frac,Heterozygosity,Adapted_Latitude,Adapted_Longitude
Boltonia_381,0.14868386934673367,0.12331650981268572,39.8672223,-90.5533333
Boltonia_382,0.10164519872087711,0.1286319598503874,39.7852777,-90.5902777
Boltonia_383,0.1444609479214253,0.12278912229399862,40.7222223,-89.5519444
Boltonia_384,0.1448686614892645,0.1228547567084339,38.96139842380207,-90.51481032460988
Boltonia_385,0.10393026039287345,0.13217986927043895,39.7852777,-90.5902777
Boltonia_386,0.11270700776610325,0.1303825808481124,41.34414603458205,-89.55849691836283
Boltonia_387,0.11138221562357241,0.13117951428025332,40.07116308939078,-90.429571958886
Boltonia_388,0.16329630881681134,0.1208015191389836,40.2047222,-90.1994444
Boltonia_389,0.15444768615806304,0.12042289704140201,40.7222223,-89.5519444
Boltonia_390,0.28128327775239836,0.09181148193599169,40.2047222,-90.1994444
Boltonia_392,0.1250947350388305,0.1299571053568619,39.7852777,-90.5902777
Boltonia_393,0.20053118090452263,0.11092367563246816,40.8852777,-89.4583333
Boltonia_394,0.17681576062128826,0.11413914550649648,40.2047222,-90.1994444
Boltonia_395,0.22527771356783918,0.10368849911735621,41.045,-89.4311111
Boltonia_396,0.1772001439013248,0.12148888459556129,38.6494444,-90.1161111
Boltonia_397,0.21603207400639562,0.10487892237819983,40.2047222,-90.1994444
Boltonia_398,0.10710770214709914,0.12732243082092354,40.0672223,-90.4275
Boltonia_399,0.13266247601644587,0.123942747593103,41.045,-89.4311111
Boltonia_400,0.1900732457743262,0.11210916868088326,40.2047222,-90.1994444
Boltonia_401,0.1450528026496117,0.12293158364663063,40.7222223,-89.5519444
Boltonia_402,0.10217285061671996,0.1327356483405469,40.4925,-89.9022222
Boltonia_403,0.09566406121516674,0.13646054045655243,40.07116308939078,-90.429571958886
Boltonia_404,0.12017120831429877,0.12945758097447166,40.69584983597212,-89.54394792156027
Boltonia_405,0.1650380516217451,0.11837343270944889,39.7852777,-90.5902777
Boltonia_408,0.1552816605756053,0.11892475907371458,40.2047222,-90.1994444
Boltonia_409,0.10584113065326634,0.13485520565163284,40.69584983597212,-89.54394792156027
Boltonia_411,0.10940613978985839,0.13087203139015355,40.4925,-89.9022222
Boltonia_412,0.10454776153494746,0.13121821768785105,40.07116308939078,-90.429571958886
Boltonia_413,0.10134867747830059,0.13079320065243671,41.045,-89.4311111
Boltonia_415,0.14660967336683417,0.12113452366282286,41.045,-89.4311111
Boltonia_417,0.13437011877569666,0.12416179444150181,40.010555600000004,-90.4458333
Boltonia_418,0.1308584307903152,0.12985252821947985,38.86501904919102,-90.22302347588696
Boltonia_420,0.11724176107811786,0.12739843254336566,40.07116308939078,-90.429571958886
Boltonia_421,0.11636213111009594,0.12581247591127137,40.0672223,-90.4275
Boltonia_422,0.1559159798994975,0.12095021596052605,38.86501904919102,-90.22302347588696
Boltonia_423,0.15242642074006396,0.12146744169264415,38.86501904919102,-90.22302347588696
Boltonia_424,0.15400815212425764,0.11897270465124808,38.96139842380207,-90.51481032460988
Boltonia_425,0.12058847875742348,0.12745399871717736,39.8672223,-90.5533333
Boltonia_426,0.11654909547738694,0.13245876351966093,40.69584983597212,-89.54394792156027
Boltonia_427,0.2136709479214253,0.10857242436440982,40.2047222,-90.1994444
Boltonia_428,0.09415557560529922,0.13464120555397716,40.07116308939078,-90.429571958886
Boltonia_429,0.11939234353586112,0.12620178669820162,39.8672223,-90.5533333
Boltonia_430,0.20121086569209684,0.11112532115353214,38.96139842380207,-90.51481032460988
Boltonia_431,0.20064092279579718,0.10990820934574343,40.2047222,-90.1994444
Boltonia_432,0.21568367519415257,0.10496072538862243,40.2047222,-90.1994444
Boltonia_433,0.1185256601187757,0.12498309089713185,39.8672223,-90.5533333
Boltonia_434,0.23343593878483326,0.10504837446271253,40.2047222,-90.1994444
Boltonia_435,0.18754945865692096,0.11534034295859207,38.96139842380207,-90.51481032460988
Boltonia_436,0.2702991731384194,0.09645538653387936,39.7852777,-90.5902777
Boltonia_437,0.11768974189127455,0.12915798753599902,40.69584983597212,-89.54394792156027
Boltonia_438,0.09879671539515761,0.13127899426002115,40.0672223,-90.4275
Boltonia_441,0.18000988122430334,0.11638479418079636,38.96139842380207,-90.51481032460988
Boltonia_442,0.15425184559159433,0.11970464056550005,38.96139842380207,-90.51481032460988
Boltonia_443,0.14571968250342623,0.126499694223894,38.86501904919102,-90.22302347588696
Boltonia_444,0.11836820465966194,0.13095995710688507,39.8672223,-90.5533333
Boltonia_445,0.17403549109182276,0.11215539856644151,41.34414603458205,-89.55849691836283
Boltonia_446,0.13961270214709914,0.12309176445548918,38.86501904919102,-90.22302347588696
Boltonia_448,0.19698909090909092,0.11431692995725334,38.96139842380207,-90.51481032460988
Boltonia_449,0.14482790543627228,0.12229291644444756,40.7222223,-89.5519444
Boltonia_452,0.2296765509365007,0.10154076948588325,38.6891666,-90.0972222
Boltonia_453,0.1617994997715852,0.11532852222357128,38.96139842380207,-90.51481032460988
Boltonia_454,0.16478290543627228,0.11387429726788852,40.7222223,-89.5519444
Boltonia_455,0.13805351530379167,0.1270489775478082,39.8672223,-90.5533333
Boltonia_456,0.15540035404294197,0.12025970529903929,38.96139842380207,-90.51481032460988
Boltonia_457,0.10127038373686614,0.13505627119937752,38.86501904919102,-90.22302347588696
Boltonia_458,0.17653174280493375,0.11711816978017103,40.7222223,-89.5519444
Boltonia_459,0.1500560004568296,0.12056287175296715,40.69584983597212,-89.54394792156027
Boltonia_460,0.09443340338053906,0.13503761444971546,39.7852777,-90.5902777
Boltonia_461,0.12594956601187757,0.1314399349294421,38.6494444,-90.1161111
Boltonia_462,0.25585993832800363,0.09502140731322335,40.2047222,-90.1994444
Boltonia_463,0.13089410004568297,0.12790667113399778,39.8672223,-90.5533333
Boltonia_465,0.14416697121973504,0.11993673871114277,40.07116308939078,-90.429571958886
Boltonia_466,0.061743629511192326,0.14608666207007948,38.6494444,-90.1161111
Boltonia_467,0.15888408177249885,0.12012922975170878,38.86501904919102,-90.22302347588696
Boltonia_468,0.17146127683873916,0.1158054876325092,38.96139842380207,-90.51481032460988
